leadId,businessName,vertical,website,phone,email,subject,message,smsMessage,ctaUrl,messageKind,followupStage,status,emailStatus,smsStatus,lastError,smsLastError,createdAtUtc
"node-6036755254","Perfect Smiles California","dentist","https://www.perfectsmilescalifornia.com/","+1-619-656-4199","perfectsmilescalifornia@gmail.com","Perfect Smiles California: 48-hour no-call lead follow-up setup","Hi Perfect Smiles California team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6036755254&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Perfect Smiles California, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6036755254&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6036755254&vertical=dentist","initial","0","failed","failed","pending","Command failed: osascript -e tell application ""Mail"" -e set outgoingMessage to make new outgoing message with properties {subject:""Perfect Smiles California: 90% automated lead follow-up setup"", content:""Hi Perfect Smiles California team,\n\nI run MYMSAF (MyMultiPlatform Set-and-Forget) for dentist businesses in San Di","","2026-03-08T02:36:47.591Z"
"node-9678584147","Pure Aesthetic Dentistry","dentist","https://pureaestheticdentistry.com/","+16198310003","contact@pureaestheticdentistry.com","Pure Aesthetic Dentistry: 48-hour no-call lead follow-up setup","Hi Pure Aesthetic Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9678584147&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Pure Aesthetic Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9678584147&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9678584147&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-2769574259","San Diego Smile Dentistry","dentist","https://www.sd-smile.com/","+1 619 7376453","sdsmiledentist@gmail.com","San Diego Smile Dentistry: 48-hour no-call lead follow-up setup","Hi San Diego Smile Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-2769574259&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi San Diego Smile Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-2769574259&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-2769574259&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-8851530503","Singing Hills Dentistry","dentist","https://implantdentistelcajon.com/","+1-619-670-5133","singinghillsdentistry@gmail.com","Singing Hills Dentistry: 48-hour no-call lead follow-up setup","Hi Singing Hills Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530503&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Singing Hills Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530503&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530503&vertical=dentist","initial","0","failed","failed","pending","Command failed: osascript -e tell application ""Mail"" -e set outgoingMessage to make new outgoing message with properties {subject:""Singing Hills Dentistry: 90% automated lead follow-up setup"", content:""Hi Singing Hills Dentistry team,\n\nI run MYMSAF (MyMultiPlatform Set-and-Forget) for dentist businesses in San Diego.","","2026-03-08T02:36:47.591Z"
"node-9440551281","Smile Plus Dentistry","dentist","https://smileplusdds.com/mira-mesa","+1 858 536 5550","miramesa@smileplusdds.com","Smile Plus Dentistry: 48-hour no-call lead follow-up setup","Hi Smile Plus Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9440551281&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Smile Plus Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9440551281&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9440551281&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-12653491376","The Dental Orchid","dentist","https://thedentalorchid.com/","+1-858-538-5280","info@thedentalorchid.com","The Dental Orchid: 48-hour no-call lead follow-up setup","Hi The Dental Orchid team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491376&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi The Dental Orchid, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491376&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491376&vertical=dentist","initial","0","failed","failed","pending","Command failed: osascript -e tell application ""Mail"" -e set outgoingMessage to make new outgoing message with properties {subject:""The Dental Orchid: 90% automated lead follow-up setup"", content:""Hi The Dental Orchid team,\n\nI run MYMSAF (MyMultiPlatform Set-and-Forget) for dentist businesses in San Diego.\nWe deploy ","","2026-03-08T02:36:47.591Z"
"node-5870511647","Town Centre Dental Group","dentist","https://tcdentalgroupchulavista.com/","+1-619-427-9440","tcdentalgroup@gmail.com","Town Centre Dental Group: 48-hour no-call lead follow-up setup","Hi Town Centre Dental Group team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511647&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Town Centre Dental Group, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511647&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511647&vertical=dentist","initial","0","failed","failed","pending","Command failed: osascript -e tell application ""Mail"" -e set outgoingMessage to make new outgoing message with properties {subject:""Town Centre Dental Group: 90% automated lead follow-up setup"", content:""Hi Town Centre Dental Group team,\n\nI run MYMSAF (MyMultiPlatform Set-and-Forget) for dentist businesses in San Dieg","","2026-03-08T02:36:47.591Z"
"node-12676209970","Verday Smart Solutions","plumber","https://verdaysmartsolutions.com/","+1 858-477-3866","verdaysmart@gmail.com","Verday Smart Solutions: 48-hour no-call lead follow-up setup","Hi Verday Smart Solutions team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12676209970&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Verday Smart Solutions, I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12676209970&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12676209970&vertical=plumber","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-12142984151","Walnut Avenue Dentistry","dentist","https://sddentistry.com","+1 619-291-1181","dr@sddentistry.com","Walnut Avenue Dentistry: 48-hour no-call lead follow-up setup","Hi Walnut Avenue Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12142984151&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Walnut Avenue Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12142984151&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12142984151&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-596157925","Western Dental","dentist","https://www.westerndental.com/en-us/find-a-location/california/san-diego/3802-clairemont-mesa-boulevard/","+1-858-200-7308","corporate@westerndental.com","Western Dental: 48-hour no-call lead follow-up setup","Hi Western Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-596157925&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Western Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-596157925&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-596157925&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
"node-12724457522","Western Dental","dentist","https://www.westerndental.com/en-us/find-a-location/california/lemon-grove/7046-broadway","+1-619-419-1298","corporate@westerndental.com","Western Dental: 48-hour no-call lead follow-up setup","Hi Western Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12724457522&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Western Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12724457522&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12724457522&vertical=dentist","initial","0","sent","sent","pending","","","2026-03-08T02:36:47.591Z"
